transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,amount_sek
44baba22-3d95-44ef-97ad-65a6115d5389,2025-02-04 13:54:00,33720.8,SEK,SE8902SVNA09488395571575,GB75FUYW56524247537972,Sweden,Norrköping,,Skellefteå,incoming,Freelance project payment,0.0
183c2797-a8c1-44f2-911b-a4f283136706,2025-03-15 19:14:00,27569.11,SEK,SE8902ROXJ87709608865856,GB68FBTB08431750890347,Sweden,Växjö,,Ørbæk,outgoing,Online purchase,0.0
4a1c093f-2042-44a9-a265-902a50163609,2025-04-15 20:29:00,36922.27,USD,GB43QBES97826368648105,SE8902GRHA70024737117241,Tajikistan,,Sweden,Karlskrona,outgoing,Salary payment,380040.93
d12eff54-8525-4225-b912-5347545eb6ae,2025-02-13 17:33:00,3909.12,SEK,GB48WNXE20632179924007,SE8902DYMK28727836359365,Sweden,Karlskrona,Sweden,,incoming,Loan repayment,0.0
f4c829e0-64fb-4bb2-96d2-49e6f94af3e2,2025-01-04 10:23:00,3879.02,USD,GB28EVCU75879645093683,SE8902GFDI02146082509603,,Martinburgh,Sweden,Västerås,incoming,Subscription fee,39926.75
a91b1fcf-92de-4e8b-b00f-06a48b372e77,2025-02-20 23:51:00,8777.31,SEK,GB79NTVV10432915698472,SE8902PQQA91803707968793,,Norrköping,Sweden,Kalmar,outgoing,Utility bill,0.0
d68543a7-6be6-4d97-91fe-fbfcbbd69a13,2025-05-09 11:11:00,31553.97,SEK,GB58DOTW09784464241157,SE8902GZRH81686967761778,Sweden,,Sweden,Skellefteå,outgoing,Mobile recharge,0.0
e431095f-291d-437a-b367-0f732035537c,2025-02-14 11:43:00,37310.43,SEK,SE8902RMGJ56941789044857,GB61WLLM20044466717779,Sweden,,Sweden,Uddevalla,incoming,Payment for invoice #2282,0.0
30845b52-db2a-4203-b14a-6d6fba778ea8,2025-02-23 13:04:00,29544.73,USD,GB48HAJK78883875404308,SE8902OGIV86383792142837,,North Morgan,Sweden,Borås,outgoing,Tax refund,304103.91
f13c4365-8d61-461c-886a-419aee444028,2025-02-16 20:46:00,40138.78,SEK,GB93UNGW15134090340949,SE8902WYLP16417283310059,Sweden,,Sweden,Skellefteå,incoming,Insurance payout,0.0
ef5d8eb7-09a4-4d6b-bb8a-e3e4a4dcc38c,2025-05-11 08:33:00,27900.11,SEK,SE8902TVXK53170573534289,GB66ONSE44995611447545,Sweden,Falun,Norway,,outgoing,Payment for invoice #3978,0.0
f485d272-484a-4c70-aa8d-261e41c483c8,2025-01-31 16:26:00,31540.73,SEK,SE8902QVVH33425126369593,GB35XKVS97881787257407,Sweden,Helsingborg,Sweden,,incoming,Rent transfer,0.0
c0a14866-1510-4ba4-9bd9-e7fd0de3d677,2025-05-18 20:37:00,48883.59,SEK,SE8902JDLY63782567946635,GB95ABIV91096768003426,Sweden,,Romania,Shannonland,incoming,Online purchase,0.0
c34d6484-9bef-4c59-b69c-108ff4b09b10,2025-01-01 05:51:00,3860.67,SEK,SE8902NUWT16017828621340,GB79UXDC70858017654595,Sweden,,Sweden,Motala,outgoing,Payment for invoice #1117,0.0
a15c7b5d-5855-4f14-a893-ac94802c07f8,2025-03-06 23:19:00,45702.68,SEK,SE8902VMHX62709096665480,GB28KFKD00883576988877,Sweden,Karlskoga,Sweden,,incoming,Consulting fee,0.0
11d360d9-8716-4fa6-9854-08a011f868ce,2025-04-18 18:59:00,29947.66,USD,GB32OUGU37786901067689,SE8902CKBV64663475183727,Estonia,,Sweden,Östersund,outgoing,Insurance payout,308251.26
7fe2bded-65e1-4fe9-8d96-94c59fea748a,2025-05-01 15:13:00,47884.9,SEK,GB03MCYS83361633793234,SE8902ETCY90517906060184,Sweden,Landskrona,,Piteå,outgoing,,0.0
8c025272-613b-4f0e-86a9-3e148c4ba244,2025-01-06 00:11:00,24527.37,SEK,SE8902VXXB63484309612552,GB48EIPJ74195509079525,,Uddevalla,Sweden,Ängelholm,outgoing,,0.0
ececd2fd-e74c-4adf-a707-de8dd08aa738,2025-03-12 13:01:00,14743.51,SEK,GB36UCUT55954651778144,SE8902KMID87590796935719,Sweden,,Sweden,Linköping,outgoing,Subscription fee,0.0
76a000de-3159-4805-9352-fb538a2eef1b,2025-04-29 04:57:00,49752.56,SEK,SE8902GSWE68166162519198,GB96GQPD34649463084939,Sweden,Lidköping,Sweden,,outgoing,Gift to family member,0.0
79b5656c-60d5-48db-908d-0249d0ca8635,2025-02-13 16:49:00,11390.15,SEK,SE8902UYWH41914146129072,GB83SMME46664965320285,,Trelleborg,Micronesia,West Robertland,outgoing,Utility bill,0.0
93783728-08f4-4801-8a27-51891504609e,2025-05-13 23:00:00,8462.76,SEK,SE8902RTPP26534696624492,GB15NQXS35168385727879,Sweden,,Sweden,Södertälje,outgoing,Payment for invoice #7107,0.0
8563b576-cc7b-4802-aa95-7f4b8c840386,2025-01-27 10:50:00,10677.71,EUR,GB40OJZP25718378890132,SE8902MQJP11380705638246,Finland,Nurmijärvi,Sweden,,outgoing,Tax refund,123951.13
76b0c3c2-33a1-424d-a33b-6b4470a4bfdb,2025-02-24 04:55:00,893.99,SEK,GB21JDOO01050999006562,SE8902CMWE25531271390672,,Nyköping,Sweden,Nyköping,incoming,Consulting fee,0.0
2c80cc35-3c17-49fb-bc48-4289cea1eed4,2025-01-07 13:52:00,8433.77,SEK,SE8902HXLB10149156679316,GB89ILAJ34834076092366,,Jönköping,Sweden,Helsingborg,outgoing,Payment for invoice #8597,0.0
c7c9dbae-5f63-4b41-b880-7ad27466562f,2025-02-07 06:05:00,22706.27,USD,GB53ODPR49165119995372,SE8902UNVY51069080799808,Slovenia,East Justinton,Sweden,,incoming,Utility bill,233715.64
384eae4b-e705-4745-9352-76e7e4c950dd,2025-02-28 21:29:00,45222.55,SEK,GB08ETAD66261496267395,SE8902XETE95068684209773,Sweden,Kalmar,Sweden,,incoming,Utility bill,0.0
15687e3b-9bc6-49ea-933b-c91cbb26414f,2025-02-06 07:19:00,11170.19,SEK,GB71IKPE33636627385495,SE8902NQRV40490469744981,,Växjö,Sweden,Trollhättan,incoming,Subscription fee,0.0
2945d7e1-003b-4634-ad54-c870e44162d5,2025-01-03 08:25:00,42197.76,USD,GB96WQLR36567913961462,SE8902MQTA07583386361028,Namibia,,Sweden,Falun,incoming,Insurance payout,434341.54
048ab687-6010-4341-908a-a601af6c5319,2025-02-22 05:42:00,22441.41,SEK,SE8902WJRN19883673497555,GB25LXJR32621988639865,Sweden,,Sweden,Nyköping,incoming,,0.0
c83d0988-3f7a-44a3-8294-bb94b072c6dc,2025-04-03 02:46:00,48340.31,SEK,SE8902RASX95864855242605,GB41RJRI75963231113915,,Karlskoga,Sweden,Karlstad,incoming,Payment for invoice #4919,0.0
ae84f1d1-6b79-4ce8-8c20-16d3c02d07fe,2025-03-11 08:11:00,5848.98,USD,GB41PDXF72052591000471,SE8902NLPV05101680537537,Lesotho,Dawnstad,,Borlänge,outgoing,Subscription fee,60203.55
22abe3b0-9797-4ece-84ee-c00c4d3220e2,2025-04-11 20:03:00,17273.8,SEK,GB39CBKF89690501911006,SE8902YIAD46040982190137,Sweden,Borås,Sweden,,incoming,Reimbursement for travel,0.0
75904305-fd52-48ae-ab40-e0cfde68e0ce,2025-05-05 15:28:00,23558.12,SEK,SE8902ZQSR31963404580039,GB77ANUX71339186590829,,Lund,Denmark,Brovst,incoming,Loan repayment,0.0
9b7756cb-1544-474b-8988-6ec9c6e33564,2025-03-07 16:46:00,25282.19,SEK,SE8902HQID54921038055598,GB64BYQN64731684986800,Sweden,Örebro,,Sandviken,outgoing,Utility bill,0.0
d1e54d45-ff2c-4374-9f31-822eb0b81f72,2025-03-03 04:45:00,49361.39,SEK,GB33OEPW82773540747707,SE8902OQZB62959452894569,,Kristianstad,Sweden,Skellefteå,outgoing,Reimbursement for travel,0.0
9fea76c1-aebb-43b1-966b-02f72cf0f00d,2025-02-23 00:46:00,12105.45,SEK,SE8902FKXG94756014478535,GB58TBTG66480772360183,Sweden,,Sweden,Mölndal,outgoing,Insurance payout,0.0
2b69ff2c-3398-43b3-bc2a-422831441f6f,2025-01-09 03:44:00,1960.44,SEK,SE8902IKUU90169881819014,GB98VTKA50857222638261,,Gävle,Sweden,Lidköping,outgoing,Salary payment,0.0
325268be-426b-4eff-a4b4-33f5bc792e0c,2025-01-16 19:36:00,3799.03,SEK,SE8902MQZJ06643246897705,GB21TSXY20190142085440,Sweden,Trollhättan,,Lake Kimberlymouth,outgoing,Insurance payout,0.0
fe3b7e71-ab22-4cd6-bb9f-27994b3b5860,2025-04-30 11:44:00,42956.98,SEK,SE8902YBIX02378701637177,GB04CTTR24346435796364,,Halmstad,Sweden,Örebro,outgoing,Salary payment,0.0
d6d3d9f4-b710-4091-aec9-bd7e65abbb48,2025-02-13 23:36:00,38691.56,USD,GB26QUXQ28110063372538,SE8902GWBV65006975861231,Russian Federation,,Sweden,Sandviken,outgoing,Payment for invoice #6655,398252.23
53ad429c-a5e6-4271-9b8d-c37ff92f73a8,2025-01-12 15:35:00,9668.09,USD,GB19WGYH40970273226245,SE8902GUBN02340962282734,Poland,Zgierz,,Östersund,outgoing,Insurance payout,99513.65
4ea4de74-e2bc-4af9-b916-4248509704be,2025-01-11 23:45:00,6434.88,USD,GB70ZXKC57553578592989,SE8902PFUA65955298845159,Estonia,,Sweden,Kristianstad,incoming,Gift to family member,66234.22
24a86416-8587-4a42-91af-e354b1158fc9,2025-05-17 04:27:00,46441.76,SEK,GB24TGGR83044742558299,SE8902YHDH55973704252760,,Trollhättan,Sweden,Kalmar,outgoing,Utility bill,0.0
91c81d3e-f027-4b73-a364-20028b37ab18,2025-04-03 17:34:00,45177.35,SEK,SE8902FUAR93924916890637,GB67CFAH54509222237397,,Trollhättan,Sweden,Skövde,incoming,Consulting fee,0.0
adecbbfd-4f88-4da9-ab84-1a79cef042de,2025-02-28 06:46:00,4035.98,SEK,GB14MTJI26399081781703,SE8902MPBO87772633723937,Sweden,Gävle,,Nyköping,outgoing,Utility bill,0.0
93f07551-bc64-418f-81d8-49899271d972,2025-02-19 06:59:00,32331.33,SEK,SE8902RYJW27814189025495,GB04OLFW09846435312334,Sweden,,Sweden,Mölndal,incoming,Tax refund,0.0
93ae43b0-bf09-403c-b1a4-2bc6bc882a19,2025-02-28 09:19:00,12976.73,SEK,SE8902KZIO19030755409685,GB82JCBF45557084077384,,Uppsala,Sweden,Stockholm,incoming,Loan repayment,0.0
7567cb58-8ebc-49e7-a847-97d0094cdf42,2025-02-19 09:06:00,40995.99,USD,GB96SHAF69022247458154,SE8902CTOV92367944039255,Cayman Islands,North Matthewside,,Trollhättan,incoming,Tax refund,421971.73
c1d01351-b1a4-4857-9f53-09151d3146e8,2025-01-11 18:51:00,4933.65,SEK,SE8902PSFY01211467765419,GB29PTLM37368471328435,Sweden,Karlstad,,Robertfort,incoming,Insurance payout,0.0
9bb8e300-3e90-42a1-be94-4fb24c29179e,2025-01-30 11:20:00,11447.63,SEK,GB52ESUJ34109051980086,SE8902YANL80406594542262,,Trollhättan,Sweden,Karlstad,outgoing,Consulting fee,0.0
a09192e5-03f0-40ad-8ed2-42df59a4db79,2025-04-12 08:44:00,29964.57,SEK,GB74TSCP41748899562620,SE8902TMVQ62559128130402,Sweden,Södertälje,Sweden,,incoming,Gift to family member,0.0
76d681ca-048b-4da9-8272-b0175599e5fd,2025-01-13 05:06:00,2345.81,SEK,SE8902NCHQ05383241398951,GB88NLCB93062604694322,,Södertälje,Sweden,Kalmar,incoming,Reimbursement for travel,0.0
a572eeae-f2b9-4162-a1a6-d0a9adb3cdd0,2025-03-08 02:34:00,44900.62,USD,GB93OGJW59359535989356,SE8902AOEI11888157159723,Isle of Man,Andreaside,,Ängelholm,incoming,Gift to family member,462162.08
a07c321e-a238-471d-8428-c9127c51c3e1,2025-05-03 22:45:00,14835.6,SEK,GB25PUUC11850418329574,SE8902TVXK53170573534289,Sweden,Skellefteå,,Falun,incoming,Subscription fee,0.0
6150b709-83ad-44aa-b2a8-d0fb16f62d89,2025-03-28 10:29:00,32330.78,SEK,SE8902TSIH97788635751412,GB78QNHL51882153694794,Sweden,Lidingö,,Kristensen,outgoing,Gift to family member,0.0
2bb433fd-c33e-4437-ba5a-5826defd1c1f,2025-02-16 14:17:00,26083.48,SEK,SE8902COVG23577172278709,GB86UBZS71858975089852,Sweden,,Sweden,Stockholm,incoming,Reimbursement for travel,0.0
96859289-5073-46cd-aeec-b517546e09b0,2025-02-15 10:26:00,32973.13,SEK,SE8902DGBN51946839388357,GB86KAAT78759421831434,Sweden,,Albania,Port Andrew,outgoing,Freelance project payment,0.0
55dd012a-0249-4905-8b95-341782c1361f,2025-04-26 15:04:00,1339.73,SEK,SE8902JVFU12272732120946,GB44VIVR73317402605874,,Halmstad,Sweden,Kalmar,incoming,Loan repayment,0.0
8375b675-9fa3-4a03-8263-84f5d4c46de1,2025-05-06 11:20:00,49973.97,SEK,SE8902NMLM36956633220058,GB15NMAT97055692300111,Sweden,Sundsvall,,Eskilstuna,outgoing,Reimbursement for travel,0.0
d11bcc21-a3e9-452d-836f-b085637d8ec2,2025-01-28 02:50:00,37436.78,SEK,SE8902QZNU18414720978758,GB29VDNP31988587226559,Sweden,Eskilstuna,,Piteå,incoming,Freelance project payment,0.0
b5a96fd0-4354-4196-a114-ea9a33e2dd05,2025-01-25 12:08:00,6081.79,SEK,SE8902EJYN15169896233918,GB77BRPE60883674094607,,Gävle,Azerbaijan,Tuckerborough,outgoing,Online purchase,0.0
4dccf2e4-7368-49ba-a642-1d33d43ae506,2025-04-24 16:12:00,41652.77,USD,GB19UNVQ19370536477864,SE8902QLYH24628869288269,Guatemala,,Sweden,Sundsvall,outgoing,Consulting fee,428731.96
a53abdab-f19f-44da-a844-19a71207dac4,2025-02-20 19:49:00,17626.22,USD,GB84HDVE39928785620672,SE8902ZFFS54641169742438,Saint Kitts and Nevis,North Margaret,,Eskilstuna,incoming,,181426.68
7c6d3cf8-2e13-4cab-9c6e-027a8152eb3c,2025-02-18 05:17:00,11986.99,SEK,SE8902QIDW01871973556269,GB76DNRJ21748969139096,Sweden,,Sweden,Falun,outgoing,Online purchase,0.0
78295365-241f-4358-9b3a-7557ad9f60d1,2025-04-25 15:30:00,35612.11,SEK,GB39EMVT07645200927161,SE8902MMNV35784660404948,Sweden,,Sweden,Växjö,outgoing,Mobile recharge,0.0
3a83cdb6-4bd9-4e7a-b8a5-75f9d6bc9d99,2025-04-07 17:19:00,31688.86,SEK,SE8902WYLP16417283310059,GB63HXJT80462894266611,Sweden,Linköping,,Trelleborg,incoming,Reimbursement for travel,0.0
318ba106-3cb3-46a7-b200-3b92e645362a,2025-05-16 09:19:00,41486.66,SEK,SE8902QCUD22504040792723,GB67HEOG29139337357126,Sweden,,Island,Filippusdóttirberg,incoming,Gift to family member,0.0
d2d3072c-656a-4fd0-8de7-5aefe33fd849,2025-01-04 23:41:00,3644.96,SEK,GB17HHQC10680195717784,SE8902GGVM41036620748091,Sweden,,Sweden,Luleå,outgoing,Utility bill,0.0
6eff696a-54eb-48fe-b26f-134b125ff893,2025-04-20 11:46:00,28259.72,SEK,SE8902KWJE25618757328979,GB34XEPK42834218989088,Sweden,Piteå,,Jönköping,outgoing,,0.0
95c345b2-cd7e-4e61-b397-0e10a6a00c36,2025-01-01 17:21:00,12357.41,SEK,SE8902BBBD92900838719471,GB71MRWC68050213055189,,Uppsala,Sweden,Västerås,outgoing,Loan repayment,0.0
028e4ca9-d7a7-4ef2-92c4-d28d18002701,2025-02-08 02:59:00,32734.69,SEK,SE8902IEHG40560196591529,GB69GXSB54268354677448,Sweden,Luleå,Western Sahara,,incoming,Freelance project payment,0.0
31ec097d-6abf-4ee2-956d-ea3d6df4685c,2025-03-31 22:43:00,46091.03,SEK,SE8902YWYE88254254671994,GB28FAGA11531772799892,Sweden,Lidingö,,Eskilstuna,outgoing,Loan repayment,0.0
ca5a5fda-d1be-491b-a2da-285f2efcd2f0,2025-04-25 22:34:00,28979.23,USD,GB77HSGX45808601876163,SE8902CKQN72795971469366,Northern Mariana Islands,,Sweden,Gävle,incoming,Payment for invoice #3265,298283.21
371719a7-d15e-4d02-b90b-42cde85f2808,2025-04-14 18:37:00,11647.74,SEK,SE8902YRJE25577068372391,GB53MRMO77765271768020,Sweden,Örebro,Finland,,outgoing,Rent transfer,0.0
24c9772d-8ed4-4fa7-af99-7eeea68a894f,2025-02-08 19:28:00,32111.19,SEK,GB97JSQY98037977589054,SE8902IOUR73096302679146,Sweden,Luleå,Sweden,,incoming,Loan repayment,0.0
23242cee-7f71-44ce-ba50-03088a2ee61a,2025-03-26 19:49:00,8018.75,SEK,SE8902BUFN52320844378385,GB42EXIB02559074940381,Sweden,Umeå,,Świecie,outgoing,Consulting fee,0.0
340660e8-2fcb-40bc-b488-1cfa64798490,2025-03-11 17:31:00,12615.88,SEK,SE8902XJXO24323243710044,GB79DASD21069162325883,Sweden,Trollhättan,,Sandviken,outgoing,Mobile recharge,0.0
ca6244ec-7ca4-4fee-b615-cdadc84e4f20,2025-02-10 06:12:00,585.0,SEK,GB77VEIT72428745759900,SE8902MPBO87772633723937,Sweden,Örnsköldsvik,Sweden,,outgoing,Utility bill,0.0
18d0f4ef-d2ad-4386-9bdd-4cd883160a1b,2023-01-15 10:16:00,47668.04,SEK,SE8902OELG14968309944058,GB77SOGL28862355967853,,Örebro,Serbia,Gonzalesmouth,outgoing,Tax refund,0.0
ca2f0850-4e2a-4e50-8bbd-52539ed4c571,2025-01-30 20:28:00,32972.43,SEK,GB23PWQD63553388003382,SE8902GFDI02146082509603,Sweden,Karlskrona,,Borås,incoming,Salary payment,0.0
420b25cc-1cee-435d-9420-578909de86be,2025-02-27 11:53:00,8135.76,USD,GB79JMNQ03920756256355,SE8902CHSI75448480838708,Brazil,Williammouth,Sweden,,outgoing,Online purchase,83741.38
6d8a33fc-29bc-429e-8c63-5c1b8df6d5b3,2025-04-15 21:28:00,36512.88,SEK,SE8902HTRS03259438277897,GB91JDLH17337021158477,,Kalmar,Denmark,Nyborg,incoming,Online purchase,0.0
f78d8da5-d282-417a-a38f-326c10f8d2be,2025-01-03 16:20:00,6126.44,SEK,GB78MDKD64325018371081,SE8902RCRK00671714230376,Sweden,Norrköping,Sweden,,outgoing,Online purchase,0.0
933210d9-644a-4741-bc86-6cec1f6e20a6,2025-04-30 02:13:00,42119.62,USD,GB67WRBL20283065743015,SE8902GZAO49226888899471,Netherlands Antilles,,Sweden,Varberg,outgoing,Tax refund,433537.25
68ceb476-9d4a-4ac2-bffc-932f2360ab4e,2025-02-01 09:02:00,29952.63,SEK,GB03ROWJ01114766803249,SE8902WCUC03726382390092,Sweden,Linköping,,Gävle,incoming,Subscription fee,0.0
b9b1516f-6b00-4d98-b581-c0916eb8c341,2025-05-07 11:43:00,10830.7,NOK,GB16EYGG31584508858798,SE8902DNVY67349092911659,Norway,,Sweden,Trelleborg,incoming,Loan repayment,10646.58
cce26800-686f-4e07-becf-263b1aac1996,2025-04-05 19:20:00,2781.87,USD,GB19IXCB45816520374357,SE8902QLUT99208994499946,United States Virgin Islands,East Kyleberg,Sweden,,outgoing,Subscription fee,28633.79
cc4e5cfe-08a2-40a4-99d2-5deff02fdaa4,2025-03-16 04:19:00,40859.58,SEK,SE8902OFTJ79383582820961,GB66IFBO72473160143579,,Södertälje,Denmark,Nykøbing Sj,incoming,Loan repayment,0.0
28ead227-1183-444f-b885-9e9884f7aa45,2025-01-21 19:52:00,29224.81,SEK,GB15QLSY87685655252683,SE8902KLES25420753966546,Sweden,Västerås,,Karlstad,incoming,,0.0
019836d6-0a86-409f-b17d-a8bbc4d7883b,2025-05-14 02:57:00,229.95,SEK,SE8902FPRI18674591891178,GB57ZPTH91943911484674,Sweden,Skellefteå,Sweden,,incoming,Mobile recharge,0.0
2873152c-5f1d-4f67-81c9-c4addf73e2ef,2025-02-28 14:29:00,23401.03,DKK,GB98VDWM76994597247996,SE8902IAZC69283036911026,Denmark,,Sweden,Örebro,incoming,Consulting fee,36334.78
323292b7-773f-4dd1-b3a5-27e6a4874c1a,2025-03-21 05:55:00,28210.81,SEK,GB55LBQV74655767948898,SE8902CFVV30512683866714,,Luleå,Sweden,Kristianstad,incoming,Subscription fee,0.0
7bde4cd6-5e60-4146-aafc-2746c6e5e3a1,2025-04-07 09:33:00,28060.89,SEK,SE8902BIRC46206283725522,GB35HCBE18385971319601,Sweden,,Sweden,Uddevalla,outgoing,Rent transfer,0.0
f8a6893e-2148-41c5-a0a2-50f7987a56bc,2025-03-11 19:24:00,1273.05,NOK,GB63DFKC58575905942395,SE8902QSEX48124440213093,Norway,,Sweden,Göteborg,outgoing,Mobile recharge,1251.41
0eaff5eb-a058-454f-bfa7-4d04fc355c78,2025-01-23 09:19:00,39059.4,SEK,SE8902UNRA52610184151556,GB61BZUK56140203716838,Sweden,Nyköping,Sweden,,outgoing,Salary payment,0.0
80fb0301-1de6-48d3-92c1-be481b0a34b8,2025-02-15 16:11:00,37776.86,SEK,GB65BMGW43559390529372,SE8902JVFU12272732120946,,Södertälje,Sweden,Luleå,incoming,Insurance payout,0.0
b27e380c-9702-408a-ad89-a6239425ad77,2025-02-25 07:07:00,39884.76,NOK,GB31YRVY37830238254197,SE8902WSLA24954889786348,,Eide,Sweden,Göteborg,incoming,Online purchase,39206.72
8fbc1806-04d8-4a97-a786-753f411055bf,2025-02-14 02:05:00,14373.65,USD,GB27YTDK14076729781638,SE8902LYWY52207782370009,,Tarnowskie Góry,Sweden,Örebro,outgoing,Tax refund,147947.98
e42da89f-0716-4e7b-b547-7a00969e5576,2025-03-09 10:07:00,6748.24,RMB,GB14OMYP74759399428726,SE8902SUPU22107368286746,Myanmar,South Marie,Sweden,,outgoing,Tax refund,9695.87
a821a945-7554-429b-ab09-d6c8d502a66e,2025-07-10 17:56:00,15131.68,SEK,SE8902QNMM99008031804359,GB21OBDL29914322123244,Sweden,Örebro,,Sunds,incoming,Freelance project payment,0.0
8f306438-e7db-41be-9b14-9ebe6d92309c,2025-02-27 00:27:00,49910.08,SEK,GB88ZNGF04281038542231,SE8902ASTS23624054451805,Sweden,,Sweden,Eskilstuna,outgoing,,0.0
daf78917-4fa8-49fa-a4be-de3db05dc4ef,2025-01-18 14:21:00,36904.33,SEK,GB74GDCN66748579608096,SE8902XPHP30865499209335,Sweden,Lidingö,Sweden,,outgoing,Rent transfer,0.0
df429480-4585-4c9c-8085-97b372feb14d,2025-01-02 00:47:00,46368.13,SEK,SE8902SVVA72606563438599,GB30YNMV80937044722181,,Skövde,Sweden,Trelleborg,incoming,,0.0
e956b174-e14f-4502-ac39-280ef0c75315,2025-04-19 16:50:00,49333.39,SEK,SE8902ONKL85026172925302,GB34MBUA98006929717173,Sweden,Örebro,Sweden,,incoming,Online purchase,0.0
9e993b85-cbc7-44de-9538-95301398d798,2025-02-20 07:53:00,41613.03,SEK,SE8902YUBQ50433561046806,GB25UUQF76421733998325,Sweden,,Kuwait,Baldwinburgh,outgoing,Freelance project payment,0.0
a2e586b1-0966-4a06-8d87-3c90c55302ea,2025-02-14 09:00:00,37459.79,SEK,SE8902TJBO76009734317061,GB43YGNB80197118450395,,Skellefteå,Sweden,Östersund,incoming,Mobile recharge,0.0
2401508c-b336-46dd-b143-aacffa1dcc47,2025-01-17 09:19:00,31942.38,SEK,SE8902OSUM31787311714438,GB42XYSJ95235362553689,Sweden,,Angola,Millertown,outgoing,,0.0
5cf5c05a-b138-42ce-844c-63534d7175c8,2025-01-10 14:12:00,8819.83,SEK,SE8902NMLM36956633220058,GB34ISJT70787180175256,Sweden,Umeå,,Port Amy,incoming,Freelance project payment,0.0
d23f7165-7ebf-4e13-b13b-850e2e7bb174,2025-03-05 23:34:00,40515.44,SEK,SE8902JXEZ02627245746002,GB45RNSU36304658527196,Sweden,Karlskrona,,Chadville,outgoing,Gift to family member,0.0
6463f74c-e75b-4712-942e-fc906fe8267c,2025-01-07 12:46:00,24168.3,SEK,GB53VLHU16684369846222,SE8902IKZC79179007095909,Sweden,Motala,,Landskrona,incoming,Utility bill,0.0
acb5e012-b584-474d-a999-e2a2da5b5eee,2025-05-16 16:11:00,48590.78,SEK,SE8902XUOQ37054183061149,GB58MUMH50493771806357,Sweden,Jönköping,Sweden,,incoming,Rent transfer,0.0
cd022abf-71ea-4490-83fd-12385bfe84da,2025-04-02 19:58:00,30798.43,SEK,SE8902ZFCJ85266822978818,GB47TYWG89388101431011,Sweden,Skövde,Sweden,,outgoing,Loan repayment,0.0
4cf9b3a0-d4c4-4a24-b834-2a2b3be13173,2025-04-22 03:07:00,13376.76,USD,GB70OFDY07624828950196,SE8902DMTK02100815459260,,Lake Michelleshire,Sweden,Kalmar,incoming,Gift to family member,137686.99
57b18b09-cf20-414b-bb05-a1fd10277edc,2025-05-16 19:22:00,32940.86,SEK,SE8902VXBW13958908779060,GB78OIZR50030697381779,Sweden,Skövde,,Örebro,incoming,Insurance payout,0.0
38fcec24-22a3-47ae-8f13-6054f5074a8a,2025-05-17 12:57:00,23409.79,SEK,SE8902TBOJ86049292227405,GB28EIUJ94564490830223,,Nyköping,Sweden,Nyköping,outgoing,Payment for invoice #8827,0.0
50144efa-f492-481a-85d3-3947e31b3252,2025-03-22 01:32:00,19795.44,SEK,SE8902QCUD22504040792723,GB97JZEL42061922290499,Sweden,Piteå,Australia,,outgoing,Subscription fee,0.0
9274adce-2133-465d-9885-3ec49af98bff,2025-03-16 14:08:00,24209.08,USD,GB47ZQPZ62247161504009,SE8902SAUK38756106548184,Saudi Arabia,Mariamouth,Sweden,,incoming,Mobile recharge,249184.06
62b1213a-dd52-4567-a111-56677c28ab22,2025-02-16 17:32:00,2342.88,USD,GB87HHHV85760420188363,SE8902LHUA50734331657544,,Paulhaven,Sweden,Alingsås,incoming,Gift to family member,24115.26
18492d4e-28a8-4e9d-8659-2a391dec02a2,2025-03-21 05:39:00,23547.88,USD,GB12FAQR43354725972932,SE8902EJAI99151957237924,Bangladesh,,Sweden,Kalmar,outgoing,Consulting fee,242378.33
90d7b372-a103-47ef-a58b-8f557b0a53fb,2025-02-05 15:16:00,47238.76,SEK,SE8902QBPI92232356394837,GB78MRBD73382066841136,Sweden,Sandviken,Germany,,incoming,,0.0
e3fb8480-3bb3-46b6-9072-e62646cf5d85,2025-01-25 21:42:00,40115.97,SEK,SE8902OBNT50973876422839,GB20SOHL51401925919742,Sweden,Östersund,Sweden,,outgoing,Subscription fee,0.0
a49f5291-50f5-4111-9803-c1986aa25457,2025-03-27 03:58:00,44160.99,SEK,SE8902XGBQ65373440284962,GB28OEUZ71933970121280,Sweden,Borlänge,,Sundsvall,outgoing,Consulting fee,0.0
f25076a0-26eb-468b-926c-e1f9eaf73305,2025-02-11 01:37:00,40690.68,SEK,SE8902EPWK73250364544965,GB61ZINZ49050613184002,,Piteå,Sweden,Linköping,outgoing,Reimbursement for travel,0.0
6b0b5e3a-48c2-4802-949f-dfb22e528f66,2025-04-12 20:44:00,49677.16,SEK,SE8902GXKS66714923613080,GB24QLAH50301868117417,Sweden,Södertälje,Sweden,,outgoing,Insurance payout,0.0
8f3ee4fd-e079-4f28-9352-47dc91950e4c,2025-03-19 22:01:00,12727.63,SEK,SE8902UNVY51069080799808,GB86OHDD21966215732936,Sweden,Uppsala,,Lidköping,incoming,Rent transfer,0.0
8c59c2b9-443b-488c-9c5b-9c2ff0eca0e8,2025-05-03 12:55:00,35603.37,DKK,GB68APMJ84143888029218,SE8902TBKW34062991571482,,Espergærde,Sweden,Malmö,incoming,Tax refund,55281.35
