transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,amount_sek,hour,date,sender_pnr,receiver_pnr,currency_risk
9e372b6e-e8a9-4fdd-9da8-08b83961091f,2025-03-11 03:41:00,24524.12,RMB,GB37OWWB43447580682036,SE8902UZPG07009538779616,China,健市,Sweden,Örnsköldsvik,incoming,Reimbursement for travel,35236.26,3,2025-03-11,,840407-4828,High
500b645a-11b4-4d3b-8a70-c7182e5538d7,2025-01-09 07:47:00,25976.2,ZAR,GB40ROPH07634507448077,SE8902BADP38378986803145,South Africa,Thomasfurt,Sweden,Linköping,outgoing,Consulting fee,15045.42,7,2025-01-09,,910827-2437,High
a51f0668-d552-4e6c-b0c0-24ac1e6eee4a,2025-02-09 12:05:00,12331.86,RMB,GB42OLJK79222633283183,SE8902LARY75915594710859,China,晨县,Sweden,Sandviken,incoming,Loan repayment,17718.42,12,2025-02-09,,881125-6802,High
062fe5b8-da86-4925-9d2c-630a9d355764,2025-01-08 10:45:00,41911.31,ZAR,GB30XTRK31401124079937,SE8902ABDS01701364961907,South Africa,Lake Tina,Sweden,Ängelholm,incoming,Mobile recharge,24275.03,10,2025-01-08,,470720-1630,High
95d0a7e4-74c6-43c8-ba44-67f948b57ebf,2025-01-18 21:00:00,814.91,RMB,GB32WTJU93215538543697,SE8902SRDG63581614639448,China,秀云县,Sweden,Lidköping,incoming,Consulting fee,1170.86,21,2025-01-18,,060130-5568,High
72e22a43-b246-495c-9397-8f157eeb6450,2025-05-02 04:21:00,49099.07,RMB,GB09RWRO08266498895663,SE8902EYZV57214534359238,Myanmar,West Aaronland,Sweden,Halmstad,outgoing,Utility bill,70545.54,4,2025-05-02,,611114-2755,High
f084cf8e-876d-4a93-ba66-3feaf2ce8b50,2025-01-14 13:21:00,34021.57,ZAR,GB79ATGF90435132258846,SE8902SUPU22107368286746,South Africa,Metcalfemouth,Sweden,Sandviken,incoming,,19705.29,13,2025-01-14,,410404-6919,High
0a07ce1a-da22-433a-a00a-63434f72e3b5,2025-04-14 12:44:00,12262.62,ZAR,GB76AXDS78885303830036,SE8902QSEX48124440213093,South Africa,North Natashabury,Sweden,Sandviken,incoming,Insurance payout,7102.51,12,2025-04-14,,550718-8943,High
31f893d2-c281-4889-90bf-288eee472dfe,2025-04-25 05:32:00,48758.21,RMB,GB78MTMJ26896919500325,SE8902KLNQ25617997709976,China,辽阳市,Sweden,Skellefteå,incoming,Tax refund,70055.8,5,2025-04-25,,390526-2642,High
4287679a-866e-4fc0-85af-8dca065cf5e9,2025-05-02 06:09:00,32599.43,ZAR,GB87TDNT35037017263758,SE8902IRET80983872349375,South Africa,Robertschester,Sweden,Örnsköldsvik,incoming,Subscription fee,18881.59,6,2025-05-02,,021116-3951,High
b1e543c8-2882-491f-8de2-7a76fcac7e01,2025-04-06 02:42:00,20283.64,ZMW,GB30ZTUJ00185589954720,SE8902IIVG09252145366202,Zambia,Clarkhaven,Sweden,Luleå,incoming,Salary payment,7269.66,2,2025-04-06,,680912-5039,High
46be34c6-a6f5-4a60-97be-f91c1bdf69f4,2025-02-22 12:45:00,1637.43,RMB,GB50YOLE43257388815880,SE8902HMCZ09136061205337,China,秀芳县,Sweden,Umeå,incoming,Tax refund,2352.66,12,2025-02-22,,410829-6163,High
a2021006-b9a5-43ee-b1f0-d1a8920cbf46,2025-02-05 00:55:00,21406.37,RMB,GB15JGFU57098711229595,SE8902BOXY64871872720401,China,拉萨县,Sweden,Västerås,outgoing,Loan repayment,30756.67,0,2025-02-05,,600915-9754,High
4d6cb32c-3e37-4125-9a1f-b0e6cf5812eb,2025-01-22 05:03:00,12202.88,ZMW,GB55SLEB77327267247564,SE8902WOXH43586674611980,Zambia,Port Clifford,Sweden,Trollhättan,incoming,Online purchase,4373.51,5,2025-01-22,,940521-7903,High
b86901e5-8244-4628-807d-ba6bae173dd4,2025-02-23 09:41:00,31864.15,ZMW,GB12LSTR75986931608473,SE8902NWBH42139231276122,Zambia,Lake Diana,Sweden,Borlänge,incoming,Utility bill,11420.11,9,2025-02-23,,940210-9509,High
ef5e476c-2c6a-4581-828a-e8647ee74b02,2025-02-21 07:49:00,9844.88,ZMW,GB58PVET16744871800837,SE8902GZKC59110904284187,Zambia,Nataliemouth,Sweden,Helsingborg,outgoing,Gift to family member,3528.4,7,2025-02-21,,410213-4998,High
855e3f28-e0fb-4d34-b305-88fe04bd436e,2025-02-08 16:21:00,44874.01,ZAR,GB92GBOG89809535669658,SE8902WQME16820619653293,South Africa,West Tracey,Sweden,Lidköping,outgoing,,25991.03,16,2025-02-08,,060925-9098,High
b2ce4963-fd41-40dc-9d23-1de194feeef9,2025-02-25 00:00:00,22605.61,RMB,GB39IBZU29580856143578,SE8902CNUK05592418774943,China,兰英县,Sweden,Uddevalla,outgoing,Subscription fee,32479.74,0,2025-02-25,,390106-8696,High
9ef2e9eb-aa04-414e-88db-22fb2b4cce55,2025-04-09 01:28:00,29665.05,ZAR,GB21HDUA47187732186003,SE8902WSOG82520529247442,South Africa,Lake Lydiamouth,Sweden,Stockholm,incoming,,17182.0,1,2025-04-09,,630813-9200,High
0992977e-8f22-4223-a134-c258390fba6c,2025-03-20 01:00:00,29709.33,RMB,GB57ILIQ68381065720472,SE8902OETG93189334327881,Myanmar,Carlyfurt,Sweden,Lidköping,outgoing,Online purchase,42686.37,1,2025-03-20,,921231-2673,High
64ad5233-a729-404a-8e80-42b75fc4a462,2025-03-10 14:31:00,724.68,RMB,GB92TIHZ34898703213785,SE8902PEMO00496019465141,Myanmar,South Stuart,Sweden,Karlskoga,outgoing,Online purchase,1041.22,14,2025-03-10,,780627-8714,High
cda3ca5d-70d7-4dcc-8172-bc0a7b9e7627,2025-05-02 12:49:00,37665.49,RMB,GB67QGNG18333168698250,SE8902PGNT42361129672323,China,台北市,Sweden,Kristianstad,outgoing,Salary payment,54117.78,12,2025-05-02,,650630-0398,High
f920ad78-309c-4b16-a931-b692dfe8ce3e,2025-01-15 15:13:00,408.57,ZAR,GB85BVMX01550638025886,SE8902KVOL90407760349687,South Africa,Lake Henry,,Lund,incoming,Payment for invoice #8910,236.64,15,2025-01-15,,770716-1829,High
c2697251-e651-441e-bb6f-2ceddbdbd7bd,2025-03-23 17:04:00,25640.65,RMB,GB88DHUB93826409737213,SE8902NLPV05101680537537,Myanmar,Donaldbury,Sweden,Alingsås,incoming,Salary payment,36840.49,17,2025-03-23,,411026-6477,High
2455f582-8e20-401a-a8eb-ac897c0404c0,2025-03-02 11:20:00,4820.27,ZMW,GB36FSJD57841457723723,SE8902YIXR29588609244770,Zambia,Taylorport,Sweden,Västerås,incoming,Tax refund,1727.58,11,2025-03-02,,480221-2193,High
52c6e2c8-91d2-40d8-9121-543132484064,2025-04-16 12:15:00,25559.41,RMB,GB20NAPJ69728697636808,SE8902TMHA72646385787943,China,永安市,Sweden,Lidköping,incoming,Loan repayment,36723.76,12,2025-04-16,,870206-1931,High
0a37e9a7-6a6e-4a3c-82c2-ed924f5867e8,2025-02-28 14:00:00,93.91,ZAR,GB17EKIH82188052542508,SE8902YBWC04395871663306,South Africa,Greenstad,Sweden,Piteå,outgoing,Subscription fee,54.39,14,2025-02-28,,010404-6354,High
907b530e-59a9-4d83-a8c5-875edec8f973,2025-01-21 10:00:00,71.61,RMB,GB34INCO76817158151909,SE8902BXJC93392072105707,Myanmar,New Abigail,Sweden,Karlskrona,outgoing,Loan repayment,102.89,10,2025-01-21,,930323-2665,High
eeb2b105-8e35-4c42-a774-148344891df8,2025-01-10 13:00:00,60.28,ZAR,GB22NGXE16381586323070,SE8902AXQM18280403499014,South Africa,Port Colin,Sweden,Östersund,incoming,Mobile recharge,34.91,13,2025-01-10,,890101-0481,High
096c2e97-8d1d-4272-acec-ff79540ac229,2025-01-24 14:00:00,187.56,RMB,GB05EWOA74534693538495,SE8902AXQM18280403499014,Myanmar,Knightland,Sweden,Piteå,incoming,Reimbursement for travel,269.49,14,2025-01-24,,890101-0481,High
04337597-a62a-4e36-8f1d-32e68d90564f,2025-02-26 11:00:00,20.88,ZMW,GB94JLLY47827988356981,SE8902TNEQ21759041931830,Zambia,Dorothybury,Sweden,Borås,outgoing,Salary payment,7.48,11,2025-02-26,,500902-1220,High
55970d8c-77f8-4efc-bee3-cb36e83b93aa,2025-03-25 16:00:00,95.54,RMB,GB28ODPZ56268743453323,SE8902XXAF74151570423565,China,建华市,Sweden,Karlskoga,incoming,Freelance project payment,137.27,16,2025-03-25,,570719-8890,High
00367576-41b5-477f-88ab-2a4353eeb33e,2025-03-21 16:00:00,93.75,ZMW,GB92QFDT14939612165684,SE8902JXNJ08943900596647,Zambia,Adamsfort,Sweden,Landskrona,incoming,Freelance project payment,33.6,16,2025-03-21,,981014-7646,High
